"","id1","persons","v98_1","v98_2","persngrp","mailings","phongotv","ward","majpty1","majpty2","age1","age2","placebo","vote98","v98","cntany","pcntany","v96_1","v96_0","age","agemiss","agesq","majorpty","onetreat","onetreat_p"
"21911",22774,1,0,0,0,0,0,16,1,1,25,25,0,0,0,0,0,1,0,25,0,625,1,1,1
"21912",8587,1,0,0,0,3,0,29,0,0,83,83,0,0,0,0,0,0,1,83,0,6889,0,1,1
"21913",9210,1,99,99,0,2,1,11,0,0,44,44,0,99,0,0,0,0,0,44,0,1936,0,0,0
"21914",3662,1,0,0,0,0,0,3,1,1,38,38,0,0,0,0,0,0,1,38,0,1444,1,1,1
"21915",23040,1,0,0,0,0,0,16,0,0,26,26,0,0,0,0,0,0,0,26,0,676,0,1,1
"21916",3345,2,0,0,0,2,0,14,0,0,63,21,0,0,0,0,0,0,1,63,0,3969,0,1,1
"21917",13427,2,0,0,0,0,0,15,1,1,55,53,0,0,0,0,0,0,1,55,0,3025,1,1,1
"21918",23192,2,0,0,0,0,0,25,0,1,46,40,0,0,0,0,0,0,1,46,0,2116,0,1,1
"21919",10361,2,1,1,0,3,1,4,1,1,49,43,0,1,1,0,0,1,0,49,0,2401,1,0,0
"21920",1282,1,1,1,0,1,1,16,0,0,35,35,0,1,1,0,0,0,0,35,0,1225,0,0,0
"21921",10343,1,0,0,0,0,0,6,0,0,19,19,0,0,0,0,0,0,0,19,0,361,0,1,1
"21922",18275,1,0,0,0,2,0,15,1,1,34,34,0,0,0,0,0,0,1,34,0,1156,1,1,1
"21923",22856,2,1,0,0,1,0,17,1,1,60,35,0,1,1,0,0,1,0,60,0,3600,1,1,1
"21924",3364,1,0,0,0,0,0,12,0,0,20,20,0,0,0,0,0,0,0,20,0,400,0,1,1
"21925",5526,1,99,99,0,1,1,11,1,1,46,46,0,99,0,0,0,0,0,46,0,2116,1,0,0
"21926",1351,1,0,0,0,0,0,15,1,1,32,32,0,0,0,0,0,0,0,32,0,1024,1,1,1
"21927",1389,1,99,99,0,1,0,12,0,0,24,24,0,99,0,0,0,0,0,24,0,576,0,1,1
"21928",11055,1,0,0,0,2,1,14,0,0,27,27,0,0,0,0,1,0,0,27,0,729,0,0,0
"21929",16280,1,0,0,0,2,0,14,0,0,46,46,0,0,0,0,0,0,0,46,0,2116,0,1,1
"21930",11964,1,0,0,0,0,1,15,1,1,43,43,0,0,0,0,0,0,1,43,0,1849,1,1,1
"21931",5667,1,99,99,0,0,0,11,1,1,55,55,0,99,0,0,0,0,0,55,0,3025,1,1,1
"21932",55,1,1,1,0,2,0,4,0,0,34,34,0,1,1,0,0,0,0,34,0,1156,0,1,1
"21933",19468,1,1,1,0,3,0,3,1,1,47,47,0,1,1,0,0,0,0,47,0,2209,1,1,1
"21934",18990,1,0,0,0,3,0,4,1,1,71,71,0,0,0,0,0,0,0,71,0,5041,1,1,1
"21935",12036,1,0,0,0,3,1,13,0,0,27,27,0,0,0,0,0,0,1,27,0,729,0,0,0
"21936",22400,1,1,1,0,0,0,5,1,1,44,44,0,1,1,0,0,1,0,44,0,1936,1,1,1
"21937",9635,1,1,1,0,3,0,23,1,1,27,27,0,1,1,0,0,0,0,27,0,729,1,1,1
"21938",16553,1,0,0,0,3,1,16,1,1,30,30,0,0,0,0,0,0,0,30,0,900,1,0,0
"21939",19288,1,1,1,0,3,0,3,1,1,79,79,0,1,1,0,0,1,0,79,0,6241,1,1,1
"21940",476,1,1,1,0,0,0,14,1,1,66,66,0,1,1,0,0,1,0,66,0,4356,1,1,1
"21941",17660,1,0,0,0,0,0,5,1,1,51,51,0,0,0,0,0,1,0,51,0,2601,1,1,1
"21942",14299,1,0,0,0,0,0,5,1,1,33,33,0,0,0,0,0,0,0,33,0,1089,1,1,1
"21943",19537,1,0,0,0,0,0,3,1,1,84,84,0,0,0,0,0,1,0,84,0,7056,1,1,1
"21944",5320,1,0,0,0,1,0,13,0,0,35,35,0,0,0,0,0,0,1,35,0,1225,0,1,1
"21945",19510,1,0,0,0,0,0,3,1,1,85,85,0,0,0,0,0,0,1,85,0,7225,1,1,1
"21946",14192,1,0,0,0,0,0,7,1,1,41,41,0,0,0,0,0,1,0,41,0,1681,1,1,1
"21947",8017,1,0,0,0,0,0,16,1,1,36,36,0,0,0,0,0,0,0,36,0,1296,1,1,1
"21948",20977,1,0,0,0,3,1,4,1,1,34,34,0,0,0,0,0,0,1,34,0,1156,1,0,0
"21949",16579,2,1,1,0,0,0,23,1,1,55,55,0,1,1,0,0,0,0,55,0,3025,1,1,1
"21950",16275,1,0,0,0,3,0,14,0,0,23,23,0,0,0,0,0,0,0,23,0,529,0,1,1
"21951",13594,1,1,1,0,2,1,8,0,0,50,50,0,1,1,0,1,0,0,50,0,2500,0,0,0
"21952",5888,1,1,1,0,0,0,11,1,1,82,82,0,1,1,0,0,1,0,82,0,6724,1,1,1
"21953",14476,1,0,0,0,1,0,18,1,1,85,85,0,0,0,0,0,1,0,85,0,7225,1,1,1
"21954",11583,1,0,0,0,0,0,24,0,0,25,25,0,0,0,0,0,1,0,25,0,625,0,1,1
"21955",6415,1,99,99,0,0,0,11,0,0,53,53,0,99,0,0,0,0,0,53,0,2809,0,1,1
"21956",3210,1,0,0,0,0,0,15,1,1,80,80,0,0,0,0,0,0,0,80,0,6400,1,1,1
"21957",23207,1,0,0,0,0,0,22,0,0,54,54,0,0,0,0,0,1,0,54,0,2916,0,1,1
"21958",18428,2,1,1,0,2,0,18,1,1,55,55,0,1,1,0,0,1,0,55,0,3025,1,1,1
"21959",14987,2,0,0,0,0,0,19,1,1,79,999,0,0,0,0,0,0,1,79,0,6241,1,1,1
"21960",10322,2,0,0,0,1,1,6,1,1,65,63,0,0,0,0,0,1,0,65,0,4225,1,0,0
"21961",22123,1,99,99,0,3,1,29,0,0,19,19,0,99,0,0,0,0,0,19,0,361,0,0,0
"21962",4422,1,1,1,0,0,0,23,1,1,76,76,0,1,1,0,0,1,0,76,0,5776,1,1,1
"21963",9679,1,0,0,0,0,0,23,0,0,28,28,0,0,0,0,0,0,0,28,0,784,0,1,1
"21964",21041,2,0,0,0,0,0,30,1,1,31,36,0,0,0,0,0,0,0,31,0,961,1,1,1
"21965",9604,1,0,0,0,0,1,7,1,1,34,34,0,0,0,0,0,0,1,34,0,1156,1,1,1
"21966",4752,2,0,0,0,3,1,21,1,1,37,34,0,0,0,0,0,0,1,37,0,1369,1,0,0
"21967",17501,1,1,1,0,0,0,30,1,1,50,50,0,1,1,0,0,0,0,50,0,2500,1,1,1
"21968",12083,1,1,1,0,3,0,26,1,1,31,31,0,1,1,0,0,0,0,31,0,961,1,1,1
"21969",12084,1,0,0,0,1,1,26,1,1,20,20,0,0,0,0,0,0,1,20,0,400,1,0,0
"21970",15172,1,0,0,0,0,0,10,1,1,24,24,0,0,0,0,0,0,0,24,0,576,1,1,1
"21971",12046,1,1,1,0,0,0,26,1,1,74,74,0,1,1,0,0,1,0,74,0,5476,1,1,1
"21972",19093,2,0,0,0,1,0,19,1,0,25,28,0,0,0,0,0,1,0,25,0,625,1,1,1
"21973",20128,2,1,1,0,3,0,17,1,1,76,78,0,1,1,0,0,1,0,76,0,5776,1,1,1
"21974",14220,2,0,1,0,0,0,15,1,1,71,74,0,0,0,0,0,1,0,71,0,5041,1,1,1
"21975",5138,1,1,1,0,1,0,23,1,1,41,41,0,1,1,0,0,1,0,41,0,1681,1,1,1
"21976",87,2,1,1,0,0,0,25,0,1,68,75,0,1,1,0,0,1,0,68,0,4624,0,1,1
"21977",12156,1,1,1,0,2,0,12,1,1,81,81,1,1,1,0,0,1,0,81,0,6561,1,0,1
"21978",20536,1,1,1,0,0,1,30,1,1,86,86,0,1,1,0,1,1,0,86,0,7396,1,1,1
"21979",15471,1,0,0,0,0,0,9,1,1,68,68,0,0,0,0,0,1,0,68,0,4624,1,1,1
"21980",14121,1,0,0,0,0,0,12,1,1,42,42,0,0,0,0,0,0,0,42,0,1764,1,1,1
"21981",10962,2,99,99,0,3,1,30,1,0,57,48,0,99,0,0,0,0,1,57,0,3249,1,0,0
"21982",2471,1,1,1,0,2,0,25,0,0,60,60,0,1,1,0,0,1,0,60,0,3600,0,1,1
"21983",14636,1,1,1,0,0,0,9,1,1,46,46,0,1,1,0,0,1,0,46,0,2116,1,1,1
"21984",4102,1,0,0,0,0,0,7,0,0,45,45,0,0,0,0,0,0,1,45,0,2025,0,1,1
"21985",5636,1,0,0,0,2,0,11,0,0,29,29,0,0,0,0,0,1,0,29,0,841,0,1,1
"21986",8197,1,99,99,0,0,0,29,1,1,20,20,0,99,0,0,0,0,0,20,0,400,1,1,1
"21987",19089,1,0,0,0,0,0,25,1,1,36,36,0,0,0,0,0,1,0,36,0,1296,1,1,1
"21988",10759,1,0,0,0,1,0,26,0,0,35,35,1,0,0,0,0,0,1,35,0,1225,0,0,1
"21989",3625,1,1,1,0,1,0,18,0,0,33,33,0,1,1,0,0,0,0,33,0,1089,0,1,1
"21990",7805,2,0,1,0,2,0,11,1,1,38,65,0,0,0,0,0,0,1,38,0,1444,1,1,1
"21991",19053,1,1,1,0,1,0,29,1,1,34,34,0,1,1,0,0,1,0,34,0,1156,1,1,1
"21992",3938,1,0,0,0,3,1,8,0,0,33,33,0,0,0,0,0,1,0,33,0,1089,0,0,0
"21993",9656,1,0,0,0,0,0,23,0,0,33,33,0,0,0,0,0,0,0,33,0,1089,0,1,1
"21994",1688,1,0,0,0,1,0,30,1,1,66,66,0,0,0,0,0,1,0,66,0,4356,1,1,1
"21995",8886,2,1,0,0,0,0,26,0,0,40,36,0,1,1,0,0,1,0,40,0,1600,0,1,1
"21996",13645,1,0,0,0,3,0,6,1,1,36,36,0,0,0,0,0,0,1,36,0,1296,1,1,1
"21997",23213,1,1,1,0,0,0,7,1,1,31,31,1,1,1,0,0,1,0,31,0,961,1,0,1
"21998",22791,2,0,0,0,1,1,25,1,1,39,51,0,0,0,0,0,1,0,39,0,1521,1,0,0
"21999",18352,1,1,1,0,3,0,20,1,1,65,65,0,1,1,0,0,1,0,65,0,4225,1,1,1
"22000",11895,1,1,1,0,1,0,21,1,1,57,57,0,1,1,0,0,0,0,57,0,3249,1,1,1
"22001",15418,1,0,0,0,2,0,9,1,1,91,91,0,0,0,0,0,0,1,91,0,8281,1,1,1
"22002",19979,1,0,0,0,0,0,6,1,1,88,88,0,0,0,0,0,1,0,88,0,7744,1,1,1
"22003",4893,1,0,0,0,0,0,12,1,1,32,32,0,0,0,0,0,0,0,32,0,1024,1,1,1
"22004",10235,1,0,0,0,1,1,6,0,0,70,70,0,0,0,0,1,0,1,70,0,4900,0,0,0
"22005",5523,1,99,99,0,0,0,11,1,1,57,57,0,99,0,0,0,0,0,57,0,3249,1,1,1
"22006",14692,1,99,99,0,1,0,10,1,1,37,37,0,99,0,0,0,0,0,37,0,1369,1,1,1
"22007",20628,1,0,0,0,1,0,30,1,1,40,40,0,0,0,0,0,0,1,40,0,1600,1,1,1
"22008",4489,1,0,0,0,3,1,23,1,1,66,66,0,0,0,0,0,0,1,66,0,4356,1,0,0
"22009",8352,2,1,1,0,3,0,15,1,1,81,53,0,1,1,0,0,1,0,81,0,6561,1,1,1
"22010",16196,2,0,0,0,0,0,24,0,0,38,38,1,0,0,0,0,0,1,38,0,1444,0,0,1
"22011",6384,2,1,1,0,2,1,11,0,0,90,91,0,1,1,0,1,1,0,90,0,8100,0,0,0
"22012",9683,1,1,1,0,0,0,23,0,0,48,48,0,1,1,0,0,0,0,48,0,2304,0,1,1
"22013",14225,1,0,0,0,1,0,15,1,1,86,86,0,0,0,0,0,0,1,86,0,7396,1,1,1
"22014",9479,1,0,0,0,2,1,14,0,0,33,33,0,0,0,0,0,1,0,33,0,1089,0,0,0
"22015",20731,1,0,0,0,2,0,3,1,1,19,19,0,0,0,0,0,0,0,19,0,361,1,1,1
"22016",7011,1,1,1,0,0,0,9,1,1,39,39,0,1,1,0,0,1,0,39,0,1521,1,1,1
"22017",11651,1,1,1,0,3,1,9,1,1,78,78,0,1,1,0,1,1,0,78,0,6084,1,0,0
"22018",15546,1,1,1,0,0,0,2,0,0,29,29,0,1,1,0,0,0,0,29,0,841,0,1,1
"22019",11351,1,0,0,0,3,1,13,0,0,31,31,0,0,0,0,0,0,1,31,0,961,0,0,0
"22020",7300,1,1,1,0,0,0,24,1,1,36,36,0,1,1,0,0,0,0,36,0,1296,1,1,1
"22021",16436,2,1,1,0,0,0,18,1,1,81,78,0,1,1,0,0,0,1,81,0,6561,1,1,1
"22022",513,2,0,0,0,0,0,15,1,1,85,86,0,0,0,0,0,0,1,85,0,7225,1,1,1
"22023",20509,1,1,1,0,0,0,17,1,1,70,70,0,1,1,0,0,1,0,70,0,4900,1,1,1
"22024",18778,2,0,1,0,2,1,17,1,1,68,67,0,0,0,0,1,1,0,68,0,4624,1,0,0
"22025",7059,1,1,1,0,0,0,17,1,1,54,54,0,1,1,0,0,1,0,54,0,2916,1,1,1
"22026",14869,1,0,0,0,0,0,24,1,1,50,50,0,0,0,0,0,0,0,50,0,2500,1,1,1
"22027",19435,1,0,0,0,0,0,13,0,0,40,40,0,0,0,0,0,0,1,40,0,1600,0,1,1
"22028",21993,1,1,1,0,3,0,9,1,1,23,23,0,1,1,0,0,1,0,23,0,529,1,1,1
"22029",8923,1,0,0,0,0,0,25,0,0,26,26,0,0,0,0,0,1,0,26,0,676,0,1,1
"22030",20593,2,1,1,0,0,0,27,0,1,21,57,0,1,1,0,0,0,1,21,0,441,0,1,1
"22031",2332,2,0,0,0,0,0,20,1,1,46,45,0,0,0,0,0,0,1,46,0,2116,1,1,1
"22032",18407,1,0,0,0,3,0,21,1,1,29,29,0,0,0,0,0,0,0,29,0,841,1,1,1
"22033",2333,1,0,0,0,0,1,20,1,1,73,73,0,0,0,0,1,1,0,73,0,5329,1,1,1
"22034",16263,1,1,1,0,0,0,27,1,1,48,48,0,1,1,0,0,0,0,48,0,2304,1,1,1
"22035",13349,2,0,0,0,0,0,14,1,1,68,62,0,0,0,0,0,0,0,68,0,4624,1,1,1
"22036",8602,1,1,1,0,1,0,18,1,1,66,66,0,1,1,0,0,1,0,66,0,4356,1,1,1
"22037",5656,1,1,1,0,0,0,11,0,0,86,86,0,1,1,0,0,1,0,86,0,7396,0,1,1
"22038",4015,1,1,1,0,0,0,18,1,1,42,42,0,1,1,0,0,1,0,42,0,1764,1,1,1
"22039",10278,2,0,0,0,0,0,23,1,0,22,57,0,0,0,0,0,0,0,22,0,484,1,1,1
"22040",21721,1,0,0,0,0,0,28,1,1,25,25,0,0,0,0,0,0,0,25,0,625,1,1,1
"22041",2547,1,0,0,0,3,0,25,1,1,42,42,0,0,0,0,0,1,0,42,0,1764,1,1,1
"22042",11477,1,0,0,0,1,0,2,0,0,31,31,0,0,0,0,0,1,0,31,0,961,0,1,1
"22043",20598,1,0,0,0,1,1,27,1,1,41,41,0,0,0,0,0,0,1,41,0,1681,1,0,0
"22044",16705,1,1,1,0,0,1,19,1,1,46,46,0,1,1,0,0,1,0,46,0,2116,1,1,1
"22045",1328,2,0,1,0,1,1,15,1,1,74,76,0,0,0,0,1,1,0,74,0,5476,1,0,0
"22046",1326,1,1,1,0,1,0,15,1,1,46,46,0,1,1,0,0,1,0,46,0,2116,1,1,1
"22047",22016,1,0,0,0,0,0,9,1,1,27,27,0,0,0,0,0,0,1,27,0,729,1,1,1
"22048",20826,2,0,0,0,1,0,26,1,1,55,61,0,0,0,0,0,1,0,55,0,3025,1,1,1
"22049",8324,1,0,0,0,3,1,15,0,0,21,21,0,0,0,0,0,0,1,21,0,441,0,0,0
"22050",10528,1,0,0,0,0,1,29,1,1,90,90,0,0,0,0,1,1,0,90,0,8100,1,1,1
"22051",1050,2,1,1,0,0,0,8,1,1,53,53,0,1,1,0,0,1,0,53,0,2809,1,1,1
"22052",4929,1,1,1,0,0,1,12,1,1,63,63,0,1,1,0,0,1,0,63,0,3969,1,1,1
"22053",5652,1,99,99,0,2,1,11,0,0,34,34,0,99,0,0,1,0,0,34,0,1156,0,0,0
"22054",17820,2,1,1,0,2,0,13,0,1,80,50,0,1,1,0,0,1,0,80,0,6400,0,1,1
"22055",7167,2,0,0,0,0,0,28,1,1,74,75,0,0,0,0,0,1,0,74,0,5476,1,1,1
"22056",13451,1,0,0,0,0,0,15,1,1,39,39,0,0,0,0,0,1,0,39,0,1521,1,1,1
"22057",10234,1,1,1,0,0,0,6,1,1,45,45,0,1,1,0,0,1,0,45,0,2025,1,1,1
"22058",21017,1,1,1,0,1,0,23,1,1,39,39,0,1,1,0,0,0,1,39,0,1521,1,1,1
"22059",22079,1,1,1,0,0,0,10,0,0,42,42,0,1,1,0,0,1,0,42,0,1764,0,1,1
"22060",19504,1,0,0,0,0,0,3,1,1,79,79,0,0,0,0,0,0,1,79,0,6241,1,1,1
"22061",10297,2,1,1,0,0,0,18,1,1,35,39,0,1,1,0,0,1,0,35,0,1225,1,1,1
"22062",16691,2,1,1,0,0,0,19,1,1,39,36,0,1,1,0,0,1,0,39,0,1521,1,1,1
"22063",6951,1,0,0,0,1,1,9,1,1,40,40,0,0,0,0,1,0,1,40,0,1600,1,0,0
"22064",21478,1,1,1,0,3,1,12,0,0,68,68,0,1,1,0,0,1,0,68,0,4624,0,0,0
"22065",21344,1,0,0,0,0,0,25,0,0,32,32,0,0,0,0,0,1,0,32,0,1024,0,1,1
"22066",7711,1,1,1,0,2,0,2,1,1,23,23,0,1,1,0,0,0,0,23,0,529,1,1,1
"22067",3458,2,0,0,0,3,1,25,0,1,25,57,0,0,0,0,1,1,0,25,0,625,0,0,0
"22068",19387,2,1,1,0,0,0,18,1,1,75,79,0,1,1,0,0,1,0,75,0,5625,1,1,1
"22069",20093,1,0,0,0,0,0,18,0,0,999,999,0,0,0,0,0,0,1,0,1,0,0,1,1
"22070",21571,1,0,0,0,2,0,12,0,0,40,40,0,0,0,0,0,0,1,40,0,1600,0,1,1
"22071",19642,1,0,0,0,0,0,17,1,1,41,41,0,0,0,0,0,0,1,41,0,1681,1,1,1
"22072",6238,1,0,0,0,3,1,11,1,1,79,79,0,0,0,0,0,0,1,79,0,6241,1,0,0
"22073",6897,2,0,1,0,1,0,26,0,1,44,65,0,0,0,0,0,1,0,44,0,1936,0,1,1
"22074",942,2,1,1,0,2,0,28,1,0,36,37,0,1,1,0,0,1,0,36,0,1296,1,1,1
"22075",21094,1,1,1,0,1,0,22,1,1,53,53,0,1,1,0,0,1,0,53,0,2809,1,1,1
"22076",562,1,1,1,0,0,0,23,1,1,55,55,0,1,1,0,0,1,0,55,0,3025,1,1,1
"22077",20815,2,1,0,0,1,0,26,0,1,50,50,0,1,1,0,0,1,0,50,0,2500,0,1,1
"22078",7293,1,0,0,0,3,1,24,1,1,64,64,0,0,0,0,0,0,1,64,0,4096,1,0,0
"22079",1878,1,0,0,0,0,1,30,1,1,33,33,0,0,0,0,0,0,1,33,0,1089,1,1,1
"22080",8642,1,1,1,0,0,0,21,1,1,37,37,0,1,1,0,0,1,0,37,0,1369,1,1,1
"22081",21114,1,1,1,0,1,0,2,1,1,34,34,0,1,1,0,0,0,0,34,0,1156,1,1,1
"22082",1647,1,0,0,0,0,0,22,0,0,51,51,0,0,0,0,0,0,1,51,0,2601,0,1,1
"22083",10948,2,0,0,0,1,0,30,1,1,48,23,0,0,0,0,0,0,0,48,0,2304,1,1,1
"22084",17594,1,1,1,0,3,1,26,1,1,73,73,0,1,1,0,0,1,0,73,0,5329,1,0,0
"22085",8579,1,1,1,0,0,0,27,1,1,86,86,0,1,1,0,0,1,0,86,0,7396,1,1,1
"22086",21018,1,1,1,0,0,0,23,0,0,44,44,0,1,1,0,0,0,1,44,0,1936,0,1,1
"22087",5954,1,1,1,0,3,0,11,1,1,74,74,0,1,1,0,0,1,0,74,0,5476,1,1,1
"22088",1566,1,0,0,0,0,0,22,0,0,61,61,0,0,0,0,0,0,1,61,0,3721,0,1,1
"22089",10572,2,0,1,0,3,1,30,1,1,47,41,0,0,0,0,0,1,0,47,0,2209,1,0,0
"22090",10775,2,1,1,0,0,0,22,1,1,41,42,1,1,1,0,0,1,0,41,0,1681,1,0,1
"22091",17259,2,0,1,0,0,0,12,1,0,999,76,0,0,0,0,0,0,1,0,1,0,1,1,1
"22092",22046,1,1,1,0,0,0,19,1,1,66,66,0,1,1,0,0,1,0,66,0,4356,1,1,1
"22093",10700,1,1,1,0,1,1,21,0,0,26,26,0,1,1,0,0,1,0,26,0,676,0,0,0
"22094",2626,2,1,1,0,2,0,16,1,1,32,52,0,1,1,0,0,0,0,32,0,1024,1,1,1
"22095",11836,1,1,1,0,2,1,18,1,1,65,65,0,1,1,0,1,0,1,65,0,4225,1,0,0
"22096",1928,1,0,0,0,0,0,24,1,1,48,48,0,0,0,0,0,0,0,48,0,2304,1,1,1
"22097",7299,1,1,1,0,3,0,24,1,1,43,43,0,1,1,0,0,0,1,43,0,1849,1,1,1
"22098",15993,2,1,1,0,2,0,26,1,1,47,48,0,1,1,0,0,1,0,47,0,2209,1,1,1
"22099",15391,1,0,0,0,1,1,9,1,1,33,33,0,0,0,0,0,0,1,33,0,1089,1,0,0
"22100",19207,1,0,0,0,1,1,9,0,0,41,41,0,0,0,0,0,0,1,41,0,1681,0,0,0
"22101",17315,1,1,1,0,3,0,27,1,1,51,51,0,1,1,0,0,1,0,51,0,2601,1,1,1
"22102",5359,1,0,0,0,3,1,27,0,0,23,23,0,0,0,0,0,0,1,23,0,529,0,0,0
"22103",23210,1,0,0,0,0,0,22,1,1,23,23,0,0,0,0,0,1,0,23,0,529,1,1,1
"22104",5511,1,99,99,0,0,0,11,1,1,41,41,0,99,0,0,0,0,0,41,0,1681,1,1,1
"22105",5157,1,1,1,0,1,0,23,1,1,31,31,0,1,1,0,0,1,0,31,0,961,1,1,1
"22106",6808,1,0,0,0,0,0,24,0,0,28,28,0,0,0,0,0,1,0,28,0,784,0,1,1
"22107",7826,1,1,1,0,3,0,11,0,0,39,39,0,1,1,0,0,1,0,39,0,1521,0,1,1
"22108",6084,1,1,1,0,2,0,11,1,1,85,85,0,1,1,0,0,1,0,85,0,7225,1,1,1
"22109",21791,1,99,99,0,0,0,27,1,1,46,46,0,99,0,0,0,1,0,46,0,2116,1,1,1
"22110",22668,2,1,1,0,3,0,28,1,1,30,36,0,1,1,0,0,1,0,30,0,900,1,1,1
"22111",16433,1,1,1,0,1,0,20,1,1,53,53,0,1,1,0,0,0,0,53,0,2809,1,1,1
"22112",6212,1,1,1,0,0,0,11,1,1,60,60,0,1,1,0,0,1,0,60,0,3600,1,1,1
"22113",14255,1,1,1,0,0,0,28,1,1,76,76,0,1,1,0,0,1,0,76,0,5776,1,1,1
"22114",13038,2,1,1,0,2,0,9,1,1,61,56,0,1,1,0,0,1,0,61,0,3721,1,1,1
"22115",15317,1,1,1,0,2,0,10,1,1,36,36,1,1,1,0,0,1,0,36,0,1296,1,0,1
"22116",20406,1,0,0,0,2,0,9,0,0,37,37,0,0,0,0,0,1,0,37,0,1369,0,1,1
"22117",4965,2,1,1,0,3,0,18,1,1,55,53,0,1,1,0,0,1,0,55,0,3025,1,1,1
"22118",9458,2,0,0,0,0,0,14,1,1,37,31,0,0,0,0,0,1,0,37,0,1369,1,1,1
"22119",12841,1,0,0,0,3,0,13,0,0,36,36,0,0,0,0,0,1,0,36,0,1296,0,1,1
"22120",13851,1,0,0,0,0,0,24,1,1,31,31,0,0,0,0,0,0,0,31,0,961,1,1,1
"22121",18145,2,1,1,0,0,0,27,1,1,40,40,0,1,1,0,0,1,0,40,0,1600,1,1,1
"22122",11562,2,1,1,0,2,1,24,1,1,43,24,0,1,1,0,0,0,0,43,0,1849,1,0,0
"22123",1886,1,0,0,0,0,0,30,1,1,43,43,0,0,0,0,0,0,1,43,0,1849,1,1,1
"22124",2077,2,0,1,0,0,0,20,1,1,32,27,0,0,0,0,0,1,0,32,0,1024,1,1,1
"22125",14829,1,1,1,0,0,0,28,1,1,55,55,0,1,1,0,0,1,0,55,0,3025,1,1,1
"22126",18878,1,1,1,0,0,1,30,1,1,46,46,0,1,1,0,1,1,0,46,0,2116,1,1,1
"22127",13940,2,0,0,0,0,1,26,1,1,84,65,0,0,0,0,1,1,0,84,0,7056,1,1,1
"22128",1762,1,0,0,0,0,0,30,0,0,56,56,0,0,0,0,0,1,0,56,0,3136,0,1,1
"22129",11099,2,1,1,0,0,0,6,1,1,64,52,0,1,1,0,0,1,0,64,0,4096,1,1,1
"22130",14853,2,1,1,0,0,0,28,1,1,91,66,0,1,1,0,0,1,0,91,0,8281,1,1,1
"22131",8119,1,0,0,0,0,0,17,1,1,61,61,0,0,0,0,0,0,1,61,0,3721,1,1,1
"22132",14564,1,0,0,0,2,1,21,1,1,41,41,0,0,0,0,0,0,1,41,0,1681,1,0,0
"22133",5096,1,99,99,0,3,1,2,1,1,39,39,0,99,0,0,0,0,0,39,0,1521,1,0,0
"22134",7447,1,0,0,0,0,0,28,1,1,40,40,0,0,0,0,0,0,1,40,0,1600,1,1,1
"22135",8932,1,99,99,0,3,0,25,1,1,63,63,0,99,0,0,0,1,0,63,0,3969,1,1,1
"22136",17306,2,1,1,0,0,0,27,1,0,35,37,0,1,1,0,0,1,0,35,0,1225,1,1,1
"22137",14126,1,1,1,0,0,0,12,0,0,36,36,0,1,1,0,0,1,0,36,0,1296,0,1,1
"22138",16827,1,0,0,0,1,0,13,1,1,33,33,0,0,0,0,0,0,0,33,0,1089,1,1,1
"22139",5158,1,0,0,0,0,0,2,1,1,26,26,0,0,0,0,0,1,0,26,0,676,1,1,1
"22140",11056,1,1,1,0,2,1,14,1,1,999,999,0,1,1,0,1,1,0,0,1,0,1,0,0
"22141",22186,1,1,1,0,0,0,8,1,1,46,46,0,1,1,0,0,1,0,46,0,2116,1,1,1
"22142",921,1,1,1,0,1,1,28,1,1,52,52,0,1,1,0,1,1,0,52,0,2704,1,0,0
"22143",16759,1,1,1,0,1,1,19,1,1,78,78,0,1,1,0,1,1,0,78,0,6084,1,0,0
"22144",4173,1,0,0,0,0,0,3,0,0,25,25,0,0,0,0,0,1,0,25,0,625,0,1,1
"22145",4379,1,0,0,0,3,0,18,1,1,77,77,0,0,0,0,0,0,1,77,0,5929,1,1,1
"22146",3126,1,0,0,0,2,0,6,1,1,70,70,0,0,0,0,0,1,0,70,0,4900,1,1,1
"22147",22816,1,1,1,0,1,1,25,1,1,48,48,0,1,1,0,0,1,0,48,0,2304,1,0,0
"22148",9082,1,1,1,0,0,0,27,1,1,50,50,0,1,1,0,0,1,0,50,0,2500,1,1,1
"22149",8993,1,1,1,0,2,0,27,1,1,67,67,0,1,1,0,0,1,0,67,0,4489,1,1,1
"22150",12378,2,1,1,0,1,0,26,1,1,38,42,0,1,1,0,0,1,0,38,0,1444,1,1,1
"22151",10171,1,1,1,0,3,0,8,1,1,33,33,0,1,1,0,0,1,0,33,0,1089,1,1,1
"22152",10212,2,1,1,0,1,0,6,1,1,53,52,0,1,1,0,0,1,0,53,0,2809,1,1,1
"22153",11383,1,1,1,0,2,0,2,1,1,40,40,0,1,1,0,0,1,0,40,0,1600,1,1,1
"22154",16884,1,1,1,0,2,0,13,1,1,34,34,0,1,1,0,0,1,0,34,0,1156,1,1,1
"22155",17130,1,1,1,0,2,1,11,1,1,51,51,0,1,1,0,0,1,0,51,0,2601,1,0,0
"22156",13745,1,0,0,0,0,0,22,0,0,32,32,0,0,0,0,0,0,0,32,0,1024,0,1,1
"22157",13797,2,1,1,0,0,0,18,1,1,65,65,0,1,1,0,0,1,0,65,0,4225,1,1,1
"22158",9411,2,1,1,0,1,0,27,1,1,48,43,0,1,1,0,0,0,0,48,0,2304,1,1,1
"22159",3956,1,1,1,0,3,0,7,1,1,33,33,0,1,1,0,0,1,0,33,0,1089,1,1,1
